age,income,loan_amount,employment_years,has_previous_loans,credit_score,defaulted_before,approved
53,37890,15722,18,0,700,0,1
37,47138,17852,6,0,713,1,1
57,24760,19653,39,0,720,0,1
30,51102,15934,5,0,753,1,1
43,46140,9016,9,1,684,0,1
55,63285,17950,39,0,689,0,1
67,6709,9179,28,1,638,0,0
54,67793,17953,10,0,652,0,1
60,79775,13894,21,1,740,0,1
43,71202,15107,22,1,582,1,1
18,19121,24496,0,1,690,1,1
67,26115,13540,42,0,673,0,1
48,54874,14170,21,0,647,0,1
44,66950,5659,11,0,682,0,1
57,42539,20405,32,0,677,0,1
63,25664,14844,8,1,636,0,1
35,39158,22264,12,1,739,0,1
26,42169,15768,0,0,693,0,1
57,64442,20255,31,0,714,1,0
28,45964,13951,11,1,677,1,1
59,45882,9005,41,1,658,0,1
42,47644,11431,6,1,742,1,1
55,28569,14087,2,1,703,0,1
46,41287,18216,24,1,612,0,0
27,53801,9847,2,1,744,0,1
22,61247,14704,1,0,734,0,1
47,15363,29350,24,0,673,0,1
62,56603,13428,0,1,838,0,1
44,52641,17255,7,1,643,0,1
61,86838,13285,16,0,617,0,1
56,59138,12301,1,1,688,0,1
68,41163,11584,8,1,704,0,1
38,29262,8622,16,1,610,0,1
46,63930,7370,18,1,731,0,1
29,38127,9056,10,0,595,0,1
32,50049,14749,15,0,673,1,1
42,54755,13481,13,1,694,0,1
32,67212,17827,2,1,730,0,1
38,57903,12721,13,0,623,0,1
52,48982,19682,24,0,644,0,1
28,26016,25046,5,1,727,0,1
28,26297,15545,7,1,671,0,1
62,43780,24432,33,0,708,0,1
66,69656,15915,46,1,587,0,1
40,29172,20741,8,0,659,0,1
52,57830,8168,0,1,660,1,1
63,52920,11936,1,1,665,0,1
33,36649,10873,7,1,687,0,1
23,52630,15733,1,1,741,0,1
38,50513,12616,12,1,746,0,1
51,30771,17460,10,1,754,1,0
27,26452,15686,3,0,642,1,0
41,48463,9997,20,1,644,0,1
32,43726,19415,4,1,761,0,1
43,40708,17161,25,0,596,0,1
34,60591,19562,8,1,671,1,1
31,44600,19369,6,0,686,0,1
46,54774,12460,9,0,725,0,1
60,57107,16612,17,1,728,0,0
49,33696,17561,29,1,693,0,1
19,45696,12259,2,1,699,1,1
20,69931,16193,1,1,728,0,1
28,78040,12583,8,1,561,0,1
47,11377,10904,14,1,682,0,1
24,32861,25659,4,1,598,0,1
38,51441,13079,15,1,659,0,0
60,26367,14496,9,0,766,0,1
36,44536,21880,6,0,677,0,1
40,52054,6270,21,1,612,0,1
21,53614,15845,3,0,620,1,1
39,61917,15407,1,1,659,1,1
52,34326,21435,15,1,677,0,0
59,59079,9295,26,0,790,0,1
45,35515,13166,5,1,640,0,1
68,71726,17694,17,1,701,0,1
19,58671,19010,1,1,690,0,1
34,57564,14622,15,0,709,0,1
66,47789,24597,19,1,713,0,1
39,50637,20348,16,0,717,0,1
59,33943,10522,8,1,784,1,1
39,57998,13230,11,0,589,0,1
25,55051,12379,8,0,671,0,1
39,43379,27033,7,0,645,0,1
50,37109,15157,33,0,632,0,1
41,34756,11813,10,1,750,0,1
62,40633,11694,37,1,723,1,1
50,54371,12032,8,1,681,0,1
29,33521,12588,13,0,707,1,1
28,37068,10714,12,1,680,0,1
31,71811,20913,2,1,667,0,1
59,24475,13209,5,1,636,0,1
44,82120,25060,16,1,607,0,1
29,26457,15583,4,0,758,0,1
69,75894,13117,29,0,696,0,1
30,30775,15614,8,0,683,0,1
65,62553,15828,40,1,632,0,1
67,28701,19333,16,0,626,1,0
44,45502,20268,26,1,658,0,1
46,37992,23351,10,1,750,0,1
69,35104,12548,44,0,698,1,1
32,54244,13500,11,1,707,0,1
42,44114,14445,10,0,672,0,1
25,53660,4543,7,0,678,0,1
20,57629,4623,0,0,681,1,1
30,31461,10526,0,0,678,1,1
61,74615,22139,9,1,661,0,0
42,39602,14610,19,1,654,0,1
49,36691,18093,13,1,639,0,0
25,29961,9628,0,1,684,0,1
55,61344,12194,24,0,610,0,1
60,63033,15455,38,0,680,0,1
31,65724,17946,0,1,678,0,1
24,27059,22509,0,0,681,0,1
19,37368,10383,1,0,671,0,1
48,34263,12734,9,0,592,0,1
43,67004,13085,3,0,654,0,0
27,64125,18896,10,0,682,0,1
43,56983,14802,22,1,618,1,1
63,60280,18947,24,1,747,1,1
19,41305,14640,2,1,673,0,1
52,62572,10126,15,0,608,0,1
25,66981,19833,9,1,713,0,1
46,77940,16772,28,1,547,0,1
43,31756,19949,16,0,614,0,1
36,73190,16375,16,0,661,0,1
57,70270,21543,3,0,695,0,1
37,56348,9826,3,0,617,0,1
63,76770,9662,39,0,686,0,1
37,65237,24441,12,0,617,0,1
33,58448,8117,17,0,613,0,1
32,47781,12602,11,0,600,0,1
69,45552,12075,32,1,547,0,1
62,39913,21899,19,1,718,0,1
30,27846,17151,10,1,722,0,0
25,47379,10953,5,1,675,0,1
55,51148,16091,25,0,719,0,1
23,26935,18085,1,0,697,0,0
62,35449,11901,2,1,651,0,1
37,58635,14676,19,0,640,0,1
31,51329,18607,5,0,628,0,1
32,43019,12329,5,1,710,0,1
63,78087,23581,13,0,575,0,1
21,41501,16470,4,0,600,0,1
54,70133,23646,10,1,639,0,1
57,41504,9153,37,0,725,0,1
22,73972,18224,4,0,667,0,1
47,76335,11153,4,1,765,0,1
18,62497,12060,0,1,653,0,1
36,57432,14829,11,1,666,1,0
52,63168,24680,29,0,668,1,0
28,35332,14740,4,1,698,0,1
62,56534,16846,9,0,654,0,1
61,65130,14061,6,1,673,0,1
27,44517,20449,3,1,643,0,1
68,56585,22834,3,1,710,0,1
65,60608,7071,21,1,625,0,1
24,62804,30225,6,1,635,0,1
20,37720,16590,4,0,686,1,1
36,51198,20210,17,0,654,0,1
31,20988,12499,1,0,726,0,1
51,40719,19464,16,1,660,0,1
35,45042,15225,9,1,723,0,1
23,67372,6889,1,1,666,0,1
39,58965,19478,6,1,662,0,1
37,69721,18147,5,1,735,0,0
24,43353,16749,8,0,725,0,1
27,40019,10694,3,1,668,0,1
24,30532,18482,7,1,619,0,1
51,50294,11320,0,1,668,0,1
34,58165,23267,1,0,601,1,1
25,39451,11771,3,0,673,0,1
68,48077,16705,45,1,709,1,1
65,33762,12814,35,0,753,0,1
49,40727,12193,0,0,672,0,0
26,41489,15426,5,1,624,0,1
33,45216,5495,13,0,639,0,1
63,58904,19706,0,0,763,0,1
24,50339,19123,3,1,718,0,1
56,51040,6606,29,0,745,0,1
42,24056,11354,0,1,738,0,1
64,65226,14840,22,0,702,0,1
40,57570,6592,18,1,678,0,1
52,42635,14346,19,0,700,1,1
57,45280,9610,17,0,621,0,0
33,60317,13502,3,0,642,0,1
42,32308,7063,23,0,725,0,1
40,21973,22260,17,0,705,1,1
53,71690,17381,32,0,638,0,1
61,18924,149,40,0,685,0,1
48,19879,11938,10,1,625,0,1
33,27746,13277,1,1,696,0,1
68,67712,10180,48,1,638,0,1
22,55165,13971,3,0,745,0,1
48,59015,14435,31,1,728,0,1
52,65872,19709,24,0,710,0,1
65,24926,13631,39,1,651,1,1
42,58235,18177,3,0,750,0,1
53,66593,10216,12,1,788,0,1
32,40346,12981,2,0,639,0,1
44,59808,20010,7,0,616,0,0
63,39981,16407,20,0,712,0,1
56,58003,16440,20,1,722,0,1
58,64189,16819,23,1,647,0,1
64,39411,12512,23,1,679,0,1
55,46746,16384,30,1,597,1,1
68,52803,20981,14,0,638,0,1
33,45159,18816,14,0,686,1,1
43,56151,16035,7,1,637,0,1
46,44187,15034,11,0,652,0,1
52,44365,15923,31,1,651,0,1
36,31387,13593,19,1,641,0,1
45,81467,10057,14,1,649,1,1
34,39526,13339,11,0,677,0,1
51,58318,20737,14,0,612,0,1
69,45797,16123,51,0,732,0,1
37,59287,13968,16,0,669,0,1
56,65870,17879,9,1,574,0,1
63,95382,10163,32,0,747,0,1
59,26993,14672,21,1,605,0,1
67,52269,29523,35,0,708,0,1
60,36084,9233,5,0,696,0,1
44,30282,23597,26,1,715,0,0
56,35862,13025,11,0,695,1,1
54,30766,12373,34,0,716,0,1
53,86658,12154,30,0,577,1,1
60,60987,14060,31,1,721,0,1
32,50591,10190,9,0,645,0,1
49,56666,9749,11,1,724,0,1
38,49005,17204,21,1,725,0,1
47,74318,13521,4,1,711,0,1
28,18438,2382,4,0,779,0,1
20,52122,12929,1,0,682,1,1
56,48630,5866,8,1,683,0,1
64,35297,13297,13,1,675,0,1
20,27454,14098,4,1,623,0,0
20,57796,20589,4,1,669,1,1
44,50183,22005,28,0,587,0,1
55,39262,22104,15,0,715,0,1
62,18210,15853,39,0,620,0,1
53,45485,15362,6,1,632,0,1
40,28138,11811,21,1,694,0,0
31,53110,17634,4,1,675,0,1
52,56425,19250,24,0,636,0,1
67,75842,19765,9,1,606,0,1
35,53216,22163,6,0,748,0,1
36,47553,16890,20,0,707,0,1
66,37332,14520,45,1,682,0,1
22,36666,11430,4,0,689,0,1
37,67264,25744,18,0,649,0,1
44,47066,5161,0,1,691,0,1
50,53865,15793,13,1,756,1,1
19,40408,9208,3,0,677,0,1
37,55820,17317,18,1,603,0,1
61,59025,13897,2,1,717,1,1
25,48089,17682,7,0,608,1,1
43,46742,11237,26,1,673,0,1
25,22046,22007,9,0,735,0,1
62,59354,22891,12,1,664,1,1
34,68351,14214,6,1,708,0,1
47,49053,13036,13,1,675,0,0
53,65708,17703,13,1,689,0,1
21,32940,19300,1,1,672,0,1
69,59250,10788,4,0,668,0,1
50,52378,19043,24,1,631,0,1
58,59401,22355,17,1,677,1,1
45,58737,20155,2,0,705,0,1
18,42265,21210,1,1,636,0,1
52,34774,10374,14,0,641,0,1
42,50940,19977,8,1,678,0,1
35,39543,9823,13,0,672,1,1
45,18670,16766,3,1,791,0,0
32,42074,17420,6,0,652,0,1
37,53883,22136,8,1,575,0,1
53,66419,14785,37,1,701,1,1
52,18475,12211,29,1,705,0,1
33,63877,18346,10,0,727,0,1
21,49087,18049,3,0,620,0,1
46,47519,12548,13,0,733,1,1
34,35598,13543,0,1,610,1,1
44,70425,17968,28,1,707,1,1
69,64164,14222,0,0,741,0,1
62,28980,16795,35,1,698,1,1
59,67608,16446,13,0,593,0,1
23,38713,8914,5,1,574,0,1
41,37677,10723,7,0,681,1,1
56,72559,13087,38,0,610,0,1
56,45333,15758,29,1,742,0,1
22,60660,14914,5,0,550,1,1
53,35573,19246,22,1,687,0,1
67,67838,19432,24,0,762,0,1
25,24662,7086,6,0,674,0,1
24,19326,14206,8,1,614,0,1
61,69066,5487,42,0,686,0,1
59,50437,11941,30,1,577,0,1
51,49332,17088,29,0,645,0,1
21,63673,15602,3,0,713,0,1
37,46278,12078,6,1,630,0,1
28,48461,12199,12,1,778,0,1
40,61808,13488,4,0,722,0,1
26,50581,11826,10,0,695,0,1
23,33383,15267,4,1,720,0,1
29,44365,23473,8,1,681,0,1
53,61120,11441,6,1,610,0,1
61,36162,18921,20,1,668,0,1
46,76563,22424,7,0,743,1,1
61,40953,23394,12,1,625,0,1
64,41394,20089,40,0,692,1,1
47,71776,16748,19,0,597,0,1
35,57519,15630,8,0,696,0,1
31,71967,18256,3,1,662,0,0
39,42048,9274,9,0,631,0,1
57,48359,20456,9,0,703,1,1
20,34198,8704,4,0,697,0,1
51,62468,14437,15,0,692,0,1
53,45292,17682,27,1,671,0,1
23,57386,14562,0,1,717,0,1
60,65241,12951,3,0,522,0,1
59,30945,3671,24,0,707,0,1
54,75775,18360,2,0,696,0,1
22,57551,16150,2,1,567,0,1
62,38937,17276,7,0,658,0,1
18,76579,14647,0,1,690,0,1
61,52321,14824,36,1,762,0,1
24,69899,9579,7,0,686,0,1
46,63943,19345,21,0,656,0,1
62,83112,14144,38,0,682,0,1
19,55193,9472,0,1,736,0,1
46,7632,12265,7,1,689,0,1
31,31802,13831,11,1,704,0,1
25,56298,12269,4,1,660,0,1
23,39039,17360,5,0,674,0,1
63,61274,13159,47,1,731,0,1
35,35676,13624,15,1,681,0,1
45,51641,20712,10,0,664,0,0
64,34172,16227,40,1,614,0,1
26,20659,13586,0,1,659,0,0
18,74462,17906,1,1,604,1,1
19,47067,8644,2,1,662,0,1
29,50161,18680,4,0,624,0,1
62,57731,15397,34,0,612,0,1
21,21349,14907,1,1,687,0,1
55,17680,14408,35,1,614,0,1
24,41094,20514,4,0,614,0,1
25,26493,20156,8,1,654,0,1
59,55203,20869,3,0,678,0,1
44,47091,6636,11,0,634,0,1
33,61317,22676,8,0,658,0,1
51,53366,19221,34,1,633,0,1
46,62608,17727,7,1,646,0,0
48,40420,3043,13,1,706,0,1
58,53009,17555,3,0,753,0,1
56,51890,16651,12,0,706,0,1
65,49255,16935,0,0,665,0,1
63,38413,12077,28,1,724,0,1
45,60520,15752,14,1,696,0,1
36,54442,15289,7,1,628,0,0
23,69883,22434,6,1,664,0,1
28,64479,6898,0,0,631,0,1
68,19900,12682,22,1,596,0,1
51,56088,21064,5,1,692,0,1
25,48841,17390,3,0,673,0,1
52,79463,19708,8,0,619,1,1
50,28064,15902,30,1,633,0,1
37,41775,16518,16,1,639,1,1
59,52233,19776,42,0,774,0,1
33,64573,8421,5,0,558,0,1
62,58009,18081,16,0,629,1,1
53,51947,15961,9,1,773,0,1
38,32394,12268,14,1,616,1,1
27,59819,22558,10,0,719,0,1
44,55433,14068,25,1,725,0,1
63,56815,7709,18,0,715,0,1
36,40939,20552,16,1,693,0,1
35,35513,14989,8,0,668,0,1
25,58992,10096,5,1,627,0,1
66,44121,12612,27,1,645,0,1
42,78945,15449,9,1,691,0,1
57,56723,15912,41,0,753,0,1
34,50931,12647,11,1,623,0,1
34,55883,14616,18,1,715,0,1
42,54817,17005,14,0,654,1,1
35,59148,28260,9,1,718,0,1
55,18858,16725,33,0,639,0,1
54,57597,13512,3,0,610,0,1
36,64539,18698,8,1,676,1,1
31,49789,21769,14,1,634,1,1
36,31193,20631,18,1,755,0,1
44,50851,16292,20,0,745,0,1
44,62153,13951,23,0,677,0,1
53,55030,8458,17,0,730,0,1
63,27710,13467,37,0,673,0,1
47,57940,19207,13,1,653,1,1
21,60257,17582,2,1,693,1,1
51,45982,18389,4,0,746,0,1
23,32867,10777,2,1,765,0,1
54,36593,14666,4,0,690,0,1
51,45084,4864,11,1,652,0,1
48,75720,-2825,10,0,747,0,1
26,45178,4879,2,0,721,0,1
31,43303,8864,6,1,731,0,1
67,44550,12236,44,0,694,0,1
41,66880,16783,4,0,635,0,1
54,49063,6505,6,0,634,0,1
48,56934,6546,27,0,693,0,1
18,58215,24051,2,0,695,0,1
25,27215,9663,0,0,586,0,1
43,40179,14526,19,1,677,0,1
50,36994,11222,16,1,696,0,1
49,29767,11604,32,0,606,0,1
42,50705,16139,11,1,676,0,1
55,65078,17404,35,1,724,0,1
49,57413,10942,21,1,805,0,1
47,33150,8945,14,0,733,0,1
65,49721,19421,18,1,587,1,1
24,79214,9349,6,1,612,0,1
61,48118,17603,13,1,658,0,0
52,47825,11130,34,1,723,0,1
48,55426,16213,15,1,659,0,1
48,63445,17420,23,0,703,0,1
47,44496,11448,31,1,622,0,1
29,27663,16197,2,1,688,1,1
39,51763,20415,15,0,636,0,1
20,59174,16033,4,0,679,0,1
68,60372,7052,50,1,607,1,0
28,58559,14824,11,0,737,0,1
60,59410,9548,16,1,689,0,1
54,60152,17635,10,0,616,0,1
49,55089,14364,30,0,676,0,1
26,82937,13590,4,0,641,0,1
66,62124,13072,8,1,697,0,1
47,34713,24453,6,0,646,0,1
31,59816,24699,10,1,684,0,1
33,54705,12360,11,1,707,0,1
30,55502,20017,11,0,733,0,1
54,50052,12220,11,1,728,0,1
49,39783,16368,19,0,684,0,1
29,46810,7165,8,0,700,0,1
39,42574,17523,9,0,707,0,1
32,53029,9966,3,0,704,0,1
34,69008,14973,3,1,617,0,1
28,50056,11919,5,0,703,0,1
22,18969,13003,1,0,670,0,1
41,36627,7938,18,1,705,1,1
54,58711,14902,25,0,659,0,1
30,36337,13669,7,0,775,0,1
38,53559,8000,17,0,705,0,1
18,47105,19073,1,1,710,0,1
50,45351,12526,11,1,682,0,1
32,43017,10264,15,1,695,0,1
52,36102,8045,34,1,717,0,1
22,63357,13140,6,1,751,0,1
48,63842,10107,2,0,660,0,1
28,57475,22442,2,0,644,1,1
56,32180,16492,8,0,587,0,1
19,33029,11407,1,1,628,0,1
64,34694,14732,4,1,708,0,1
28,43901,21489,3,0,727,0,1
38,39911,13435,3,0,650,0,1
49,60905,16275,10,0,626,1,1
52,35079,16714,11,1,693,0,1
52,39068,13509,34,1,712,0,1
66,47929,10653,46,1,652,0,1
68,66118,14488,49,1,624,1,1
34,59678,10110,6,0,721,0,1
27,55195,22598,7,1,653,1,1
43,48679,21613,1,0,708,0,1
19,57053,16047,0,0,727,0,1
44,48408,19364,1,0,636,1,1
64,20151,19936,21,1,624,0,1
64,51489,14279,41,0,665,0,1
47,58150,19737,0,0,629,0,1
64,51905,12750,16,0,753,0,1
34,59036,10725,4,0,645,0,0
23,25063,18212,0,1,580,0,1
28,69819,12056,6,1,631,0,1
20,64605,14543,2,0,624,0,1
47,39821,12540,6,1,734,0,1
64,48281,17122,43,1,643,0,1
47,43332,19571,16,1,659,0,1
52,57751,15820,22,0,791,0,1
46,52108,14909,6,1,699,0,1
53,29502,11465,25,1,709,0,1
46,60923,5637,0,1,580,1,1
24,56872,17671,5,1,726,0,1
26,54864,11136,2,1,702,0,0
40,75399,17320,3,1,698,0,1
19,39106,12271,2,0,698,0,1
23,46161,5048,2,1,703,0,1
58,47665,14277,14,0,705,0,1
33,67255,14097,3,0,657,1,1
42,60982,10498,6,1,732,0,1
27,56766,13304,5,1,692,0,1
54,72035,21192,35,1,675,0,1
35,58359,17107,0,1,629,0,1
55,30991,15896,7,0,736,0,1
55,45400,10218,35,0,702,0,1
23,23143,19374,3,0,690,0,1
66,26420,19098,50,1,703,0,1
37,7151,15387,14,1,638,0,0
56,49410,12266,28,1,708,0,1
41,58463,15035,21,1,649,0,1
53,55561,13867,12,0,669,0,1
50,26596,16085,23,0,643,0,1
29,42663,12361,5,1,701,1,1
24,58865,23351,7,1,687,0,1
46,44223,19259,4,0,667,0,1
27,77152,13815,7,1,736,0,1
26,47370,17049,6,1,699,0,1
57,56540,4778,30,1,685,0,1
53,57898,22212,36,1,696,0,1
63,67070,12276,36,1,752,0,1
34,59417,9984,13,0,690,1,1
57,47485,23798,23,0,681,0,1
29,66943,14325,1,0,648,1,1
22,65551,25139,5,0,692,1,1
36,44200,16395,12,0,688,0,1
43,54823,19121,25,1,667,0,1
60,35313,9575,23,1,683,0,1
45,34850,15601,16,1,611,0,1
53,32999,12067,23,0,685,0,1
56,59106,19284,12,1,697,0,1
32,38280,12351,0,0,753,0,1
42,57281,14893,26,0,712,0,1
51,46659,16070,18,1,619,0,1
61,69273,551,4,0,767,0,1
48,74087,21475,32,1,663,0,1
45,52948,13106,17,0,623,0,1
61,40802,10707,27,0,774,0,1
32,33674,14532,1,0,639,0,1
47,43076,11700,15,0,665,0,1
45,65196,12626,28,0,599,0,1
55,67580,16340,7,1,620,0,1
27,70046,23596,7,0,604,0,1
67,63116,20284,31,0,642,0,1
45,34961,10399,4,1,543,0,1
37,56006,22474,15,1,653,0,1
62,58238,9038,30,1,774,0,1
64,50478,11101,27,1,646,0,1
35,24997,18790,4,0,699,0,0
41,49101,8904,4,0,718,0,1
46,70268,21867,9,1,726,1,1
34,56454,23710,17,1,631,1,1
47,47672,21734,3,1,650,0,1
63,46335,21853,47,1,682,0,1
41,57137,19407,24,0,648,0,1
36,61845,13636,9,1,574,0,1
65,41457,13955,41,0,604,0,1
61,60766,17037,35,0,757,0,1
23,53776,13543,0,1,639,0,1
29,56821,19657,7,1,699,0,1
58,38298,9063,6,1,746,0,1
50,36858,10052,5,1,692,0,1
52,21816,12675,12,1,672,0,0
64,55303,17961,12,0,678,0,1
39,64247,22643,14,0,646,1,1
37,57091,22076,18,0,720,0,1
61,56529,16152,20,1,667,0,1
29,59641,12427,12,0,640,1,0
65,47264,13435,26,1,663,0,1
54,56954,21249,26,0,705,0,1
43,60029,18155,22,1,681,0,1
66,69677,18148,21,0,679,0,1
53,37176,10581,17,0,756,0,1
57,31644,16479,10,1,628,0,1
20,74600,13821,0,0,679,0,1
57,40623,5497,6,0,709,0,1
59,64900,22066,29,0,732,0,1
52,54246,12226,16,0,739,0,1
62,62963,16849,1,0,631,0,1
30,78222,16414,0,0,660,0,1
58,40927,18228,0,0,718,0,1
34,35567,16645,9,0,697,1,0
54,47776,17843,29,1,813,0,1
50,58241,14949,10,1,691,0,1
23,71180,18949,0,1,720,0,1
30,50450,15760,3,1,637,0,1
47,47171,19686,2,1,658,0,1
30,60330,14585,4,0,697,0,1
68,42490,8172,38,0,642,0,1
69,57096,22958,48,0,756,0,1
64,26736,12950,9,0,689,0,1
41,57053,17326,19,0,618,0,1
44,32301,22688,19,0,696,0,1
40,60242,26620,16,1,691,0,1
63,35828,15228,20,0,681,1,1
28,43277,8572,1,0,749,0,1
39,65993,3654,20,0,660,0,1
22,73175,6255,4,1,728,0,1
48,21396,14429,30,1,577,0,1
28,36995,20966,11,0,725,0,1
31,57255,16521,2,1,657,0,1
63,70589,16502,31,1,695,0,1
46,52330,17024,14,0,588,0,0
29,41476,18139,9,1,675,0,1
23,35774,27971,2,0,581,0,1
57,49555,9141,16,1,651,0,1
57,37350,17198,11,0,671,0,1
48,60849,15557,10,1,784,0,1
51,54596,14849,1,1,622,0,1
54,44712,2516,7,1,627,0,1
40,46275,16726,12,0,626,0,1
66,41163,16667,19,0,701,0,1
19,32809,11689,0,1,688,0,1
44,59020,16729,28,1,630,0,1
40,40179,11255,24,1,682,0,1
30,46555,17391,6,0,669,1,1
63,40701,4989,9,1,615,0,1
39,56561,20772,4,1,613,1,1
25,57058,28270,0,0,654,1,0
45,48216,21096,8,0,674,0,1
42,38671,3796,7,1,617,0,1
26,58776,7026,7,1,732,0,1
23,51883,16381,2,0,789,1,1
44,81597,16116,19,1,627,0,1
51,40146,9668,11,0,608,0,1
64,61266,9972,48,0,675,0,1
38,36146,15220,4,1,607,0,1
38,51914,16811,8,0,680,0,1
27,58653,10564,10,1,759,0,1
51,43769,9101,28,0,634,0,0
34,42264,17495,3,0,715,0,1
32,48969,12482,4,0,746,0,1
43,71064,11086,3,0,718,0,1
39,53102,11885,1,1,724,0,1
64,52226,11278,34,1,600,0,1
26,57404,27010,0,1,681,0,1
64,65191,15652,15,1,749,0,1
65,50272,7712,36,1,684,0,1
57,41840,20181,30,1,657,0,0
55,34455,4317,9,0,677,1,1
48,54159,16221,24,0,609,0,1
43,48208,8927,27,1,655,0,1
63,76164,19346,4,1,707,0,1
33,53846,10767,16,1,694,1,1
51,32733,22387,15,0,755,0,1
32,48873,16728,5,1,723,0,1
37,33027,17766,4,0,609,0,1
40,44730,13466,1,1,652,0,1
64,75906,11436,18,0,727,0,1
22,33896,8083,4,1,650,0,0
53,87879,10876,33,1,747,0,1
62,34652,15938,28,1,733,1,1
59,60902,28700,22,0,593,0,1
34,36606,10865,15,0,705,1,1
39,56311,22701,10,0,661,0,1
23,48871,14738,2,0,767,1,1
35,56202,14974,8,0,631,0,1
68,39951,20703,27,0,649,0,1
29,40977,17206,6,0,693,0,1
42,56420,17428,21,1,609,0,1
37,50098,18797,4,1,663,0,1
26,64801,11579,8,1,748,0,1
68,45562,18510,8,0,630,0,1
50,35318,18727,21,1,723,0,1
18,43030,19193,1,0,651,0,1
26,23573,15609,2,0,672,0,1
27,40540,21919,7,1,619,0,1
59,61069,11990,22,1,710,0,1
68,31506,19061,31,1,725,1,1
54,49439,11359,2,0,699,0,1
44,68243,16739,8,1,719,0,1
33,77819,14363,17,0,696,0,1
39,68062,10477,7,1,659,1,1
53,39755,18932,7,1,661,0,1
50,55756,5572,5,1,698,0,1
62,54748,7708,8,0,684,0,1
63,69184,8755,33,0,712,0,1
61,70286,14748,37,0,623,0,1
49,54750,10571,30,1,681,0,1
54,66944,7933,1,1,659,0,1
69,74462,15539,18,0,660,0,1
31,38483,18862,2,1,605,0,1
67,69457,18600,7,1,735,0,1
41,36365,18462,9,1,767,0,1
66,30705,20261,0,1,669,0,1
53,34279,9073,15,1,705,0,1
56,81084,10290,15,0,690,1,1
18,45510,7102,0,1,746,0,1
36,32064,11396,7,1,651,0,1
68,58929,12733,15,0,660,0,1
69,58200,9773,40,0,621,0,1
67,18085,12681,45,1,750,0,1
49,32378,15093,17,1,653,0,1
59,73468,13401,25,1,783,0,1
26,57988,15024,1,0,641,0,1
18,51118,19972,1,1,713,0,1
36,14253,22411,0,1,728,0,1
50,44477,11711,26,0,732,0,1
38,49991,21271,4,1,604,0,1
26,47298,18298,10,0,694,0,1
37,47111,10872,5,0,734,0,1
67,40002,13204,33,0,750,1,1
50,71763,20328,9,1,663,0,1
67,60910,13507,14,0,599,0,1
24,45285,24020,5,0,750,0,1
26,60782,19709,4,0,700,1,1
25,88297,14510,6,1,641,0,1
31,17103,11751,1,1,652,0,1
24,67071,20280,3,0,693,0,1
18,54836,22020,1,1,634,0,1
45,38390,20226,14,0,729,0,1
56,65678,21868,31,0,724,0,1
53,58529,11562,5,0,697,1,1
20,40554,16429,1,0,686,0,1
44,57100,18001,26,1,657,0,1
68,56347,9908,52,1,691,0,1
67,53056,16111,46,0,703,1,1
28,45651,15037,4,0,634,0,1
67,57740,21575,18,1,701,0,1
63,43277,11023,23,0,613,0,1
53,47039,14003,12,0,713,1,1
48,70867,10153,9,1,776,0,1
66,63306,14722,3,1,737,0,1
44,45896,11986,17,1,727,0,1
23,74560,15090,2,0,639,0,1
23,37991,15902,7,0,704,1,1
52,64313,22373,0,0,634,0,1
68,36946,14524,6,0,730,0,1
61,49076,16248,6,0,732,0,1
23,49158,15828,4,0,726,0,0
62,60083,20173,45,1,505,0,1
46,62895,12147,16,1,659,0,1
36,67548,14135,5,0,671,0,1
30,51273,26159,4,1,743,0,1
59,65880,16183,43,0,700,0,1
31,67103,16675,3,0,585,0,1
55,24553,12534,12,1,735,0,1
46,66849,13205,26,0,700,0,1
66,66534,23593,47,0,831,0,1
25,73683,21801,6,0,683,0,1
69,53763,6834,19,1,711,0,1
45,50502,19177,4,1,598,0,1
51,20668,19069,33,0,760,0,1
52,39064,13170,24,0,611,0,1
34,47358,18153,5,0,699,1,1
23,71485,19625,3,1,670,0,0
23,79663,24774,6,0,715,0,1
56,56725,7880,27,1,580,0,1
41,54941,16716,19,1,638,0,0
21,38746,11229,1,0,615,0,1
27,61843,14328,0,1,655,0,0
33,62945,13826,5,1,637,1,1
29,34505,25628,0,1,715,0,1
36,34026,21051,19,1,704,1,1
26,37129,1676,10,1,701,0,1
24,39671,12632,1,1,658,0,0
45,39983,15276,26,0,625,0,1
30,68963,8306,2,0,713,0,1
54,34794,16866,23,0,738,1,1
18,61268,17128,0,0,615,0,1
34,37113,13352,16,0,615,0,1
44,46485,4286,14,0,713,0,1
43,47824,16301,6,0,678,0,1
37,74309,20333,13,1,596,0,0
42,46376,19237,14,0,765,1,1
35,6332,6466,3,1,683,0,1
22,45440,22454,6,1,696,0,1
61,56277,15836,14,0,724,0,1
33,46075,15820,12,1,701,1,1
47,42626,13782,17,0,669,0,1
62,49732,11770,4,1,655,0,1
22,73262,7219,1,0,747,0,1
24,61911,17924,8,0,743,0,1
35,43105,2077,5,1,674,0,1
67,61856,21077,45,1,756,0,1
37,55494,8709,6,0,563,1,1
52,72642,4034,23,0,672,0,1
21,35911,16356,3,0,743,0,1
34,43380,16404,10,1,682,0,1
25,67677,8859,9,1,691,0,1
55,20165,12327,30,1,692,0,1
58,27611,22751,32,1,740,0,1
50,28782,11449,27,1,736,1,1
37,61787,25080,11,1,652,0,1
56,29555,17109,27,0,656,0,1
